,VIN,type,brake_time_sec,brake_distance_ft,road_type,braking_score,brake_pressure20pct,brake_pressure40pct,brake_pressure60pct,brake_pressure80pct,brake_pressure100pct,abs_event,travel_speed
1390,1G1RB6E41FU000049,distracted,5.16,77.67,highway,127,1,1,1,1,0,0,56
2415,1G1RB6E41FU000017,aggressive,2.24,39.5,main road,111,1,0,0,0,0,0,53
796,1G1FX6S08H4000044,quality,7.5,89.34,highway,159,1,1,1,0,0,0,60
2365,1G1RB6E41FU000014,aggressive,2.21,37.72,main road,105,1,1,0,0,0,0,52
2128,1G1RB6E41FU000006,aggressive,2.37,15.59,residential,73,1,0,0,0,0,0,35
527,1G1FX6S08H4000035,quality,8.12,86.17,highway,184,1,1,1,0,0,0,62
2189,1G1RB6E41FU000008,aggressive,1.81,45.3,main road,99,1,1,1,0,0,0,57
1976,1G1FX6S08H4000011,distracted,5.66,83.54,highway,139,1,1,1,1,1,1,58
1352,1G1RB6E41FU000048,distracted,2.88,34.9,residential,130,0,0,0,0,0,0,21
2234,1G1RB6E41FU000010,aggressive,5.5,63.82,highway,137,1,1,1,1,0,0,80
1590,1G1FX6S08H4000007,distracted,3.38,35.35,residential,135,0,0,0,0,0,0,24
2424,1G1RB6E41FU000017,aggressive,2.27,43.62,main road,90,1,1,1,0,0,0,56
1342,1G1RB6E41FU000047,distracted,4.92,56.68,main road,102,1,0,0,0,0,1,41
2726,1G1RB6E41FU000028,aggressive,4.18,59.91,highway,79,1,1,1,1,0,0,67
2717,1G1RB6E41FU000028,aggressive,5.52,58.53,highway,90,1,1,1,1,0,0,75
2242,1G1RB6E41FU000010,aggressive,4.29,61.7,highway,101,1,1,1,0,0,0,71
1373,1G1RB6E41FU000048,distracted,2.94,34.56,residential,140,1,0,0,0,0,0,24
2771,1G1RB6E41FU000030,aggressive,2.72,19.13,residential,71,1,0,0,0,0,0,32
49,1G1FX6S08H4000019,quality,4.02,30.93,residential,163,1,1,1,0,0,0,27
210,1G1FX6S08H4000024,quality,5.29,62.05,main road,216,0,0,0,0,0,0,48
2390,1G1RB6E41FU000015,aggressive,2.18,17.78,residential,102,0,0,0,0,0,0,34
494,1G1FX6S08H4000034,quality,4.02,36.17,residential,131,1,0,0,0,0,0,26
2973,1G1RB6E41FU000025,aggressive,6.29,65.64,highway,86,1,1,1,1,1,1,71
2033,1G1RB6E41FU000002,aggressive,2.59,43.14,main road,101,1,1,1,0,0,0,49
466,1G1FX6S08H4000033,quality,6.29,65.04,main road,183,0,0,0,0,0,0,49
2680,1G1RB6E41FU000026,aggressive,1.75,44.4,main road,78,1,1,1,0,0,0,51
620,1G1FX6S08H4000038,quality,7.63,87.69,highway,161,1,1,1,0,0,0,62
2989,1G1RB6E41FU000029,aggressive,3.24,42.35,main road,120,1,1,1,1,1,1,54
2806,1G1RB6E41FU000031,aggressive,4.61,59.78,highway,74,1,1,1,1,0,0,72
2992,1G1RB6E41FU000031,aggressive,5.31,60.43,highway,111,1,1,1,1,1,1,77
124,1G1FX6S08H4000021,quality,5.71,59.77,main road,179,0,0,0,0,0,0,48
280,1G1FX6S08H4000027,quality,4.73,61.5,main road,212,0,0,0,0,0,0,50
1492,1G1FX6S08H4000003,distracted,3.69,52.3,main road,105,1,0,0,0,0,0,45
2182,1G1RB6E41FU000008,aggressive,2.41,40.99,main road,90,1,1,0,0,0,0,64
339,1G1FX6S08H4000028,quality,3.7,23.75,residential,174,1,1,1,0,0,0,25
2451,1G1RB6E41FU000018,aggressive,3.22,20.69,residential,123,1,1,0,0,0,0,35
2283,1G1RB6E41FU000011,aggressive,1.68,41,main road,90,1,1,1,0,0,0,59
107,1G1FX6S08H4000021,quality,6.67,60.76,main road,147,0,0,0,0,0,0,50
667,1G1FX6S08H4000040,quality,3.89,28.44,residential,204,1,0,0,0,0,0,26
2343,1G1RB6E41FU000014,aggressive,2.32,45.34,main road,78,1,1,1,0,0,0,56
249,1G1FX6S08H4000025,quality,4.16,28.46,residential,149,0,0,0,0,0,0,26
2555,1G1RB6E41FU000022,aggressive,4.25,55.53,highway,130,1,1,1,1,0,0,73
1290,1G1RB6E41FU000045,distracted,3.39,33.41,residential,123,0,0,0,0,0,1,21
1423,1G1RB6E41FU000050,distracted,3.93,50.6,main road,153,1,1,0,0,0,0,40
1206,1G1RB6E41FU000042,distracted,3.26,33.01,residential,140,1,1,1,0,0,1,19
2165,1G1RB6E41FU000007,aggressive,6.22,58.13,highway,122,1,1,1,1,0,0,78
2802,1G1RB6E41FU000031,aggressive,5.42,61.33,highway,97,1,1,1,1,0,0,75
1983,1G1FX6S08H4000014,distracted,5.32,78.89,highway,138,1,1,1,1,0,1,57
1377,1G1RB6E41FU000048,distracted,2.96,33.39,residential,114,1,1,0,0,0,0,22
2426,1G1RB6E41FU000017,aggressive,3.41,43.09,main road,123,1,1,1,1,0,0,54
570,1G1FX6S08H4000036,quality,5.19,64.66,main road,192,0,0,0,0,0,0,51
1892,1G1RB6E41FU000043,distracted,5.79,80.02,highway,121,1,1,1,1,0,1,55
2016,1G1RB6E41FU000001,aggressive,5.41,59.18,highway,74,1,1,1,1,0,0,73
702,1G1FX6S08H4000041,quality,8.43,87.29,highway,167,1,1,1,0,0,0,65
1899,1G1RB6E41FU000046,distracted,5.49,82.51,highway,145,1,1,1,1,0,1,53
1362,1G1RB6E41FU000048,distracted,3.42,30.07,residential,137,1,0,0,0,0,0,20
666,1G1FX6S08H4000039,quality,6,63.59,main road,193,0,0,0,0,0,0,49
2981,1G1RB6E41FU000028,aggressive,2.84,54.6,highway,98,1,1,1,1,1,1,65
566,1G1FX6S08H4000036,quality,5.4,58.1,main road,147,0,0,0,0,0,0,48
1931,1G1FX6S08H4000002,distracted,5.58,78.05,highway,148,1,1,1,1,0,1,59
2217,1G1RB6E41FU000009,aggressive,2.47,22.78,residential,93,1,1,0,0,0,0,32
715,1G1FX6S08H4000041,quality,8.42,87.88,highway,162,1,1,1,0,0,0,61
2816,1G1RB6E41FU000032,aggressive,2.48,47.9,main road,67,1,1,1,0,0,0,56
1057,1G1RB6E41FU000036,distracted,3.56,28.18,residential,135,1,1,0,0,0,1,25
647,1G1FX6S08H4000039,quality,5.01,62.25,main road,175,0,0,0,0,0,0,47
1336,1G1RB6E41FU000047,distracted,4.35,51.92,main road,107,1,1,0,0,0,1,41
769,1G1FX6S08H4000043,quality,4.4,29.42,residential,147,1,0,0,0,0,0,31
1756,1G1FX6S08H4000013,distracted,3.45,31.45,residential,108,1,0,0,0,0,0,22
77,1G1FX6S08H4000020,quality,7.41,88.9,highway,189,1,1,1,0,0,0,63
468,1G1FX6S08H4000033,quality,5.72,56.43,main road,175,0,0,0,0,0,0,44
2627,1G1RB6E41FU000024,aggressive,1.5,17.91,residential,93,1,1,1,1,0,0,35
877,1G1FX6S08H4000047,quality,8.05,92.4,highway,179,1,1,1,0,0,0,63
25,1G1FX6S08H4000018,quality,4.84,62.43,main road,189,0,0,0,0,0,0,43
1143,1G1RB6E41FU000039,distracted,3.76,29.87,residential,126,0,0,0,0,0,1,23
2280,1G1RB6E41FU000011,aggressive,2.51,42.33,main road,82,1,1,1,0,0,0,55
371,1G1FX6S08H4000030,quality,6.11,57.3,main road,166,0,0,0,0,0,0,47
1924,1G1RB6E41FU000049,distracted,5.36,78.58,highway,158,1,1,1,1,1,1,54
516,1G1FX6S08H4000034,quality,4.19,29.76,residential,179,1,1,0,0,0,0,25
2772,1G1RB6E41FU000030,aggressive,1.94,24.38,residential,140,1,1,1,1,0,0,33
2201,1G1RB6E41FU000008,aggressive,2.36,48.89,main road,100,1,1,1,0,0,0,54
1852,1G1RB6E41FU000034,distracted,5.31,83.32,highway,130,1,1,1,1,1,1,56
1466,1G1FX6S08H4000002,distracted,5.78,74.8,highway,117,1,1,1,0,0,0,53
1325,1G1RB6E41FU000047,distracted,3.76,52.89,main road,114,1,0,0,0,0,1,42
1248,1G1RB6E41FU000044,distracted,3.81,51.26,main road,166,1,0,0,0,0,1,41
1135,1G1RB6E41FU000039,distracted,3,28.9,residential,129,1,0,0,0,0,1,23
1252,1G1RB6E41FU000044,distracted,3.82,55.82,main road,112,0,0,0,0,0,1,38
837,1G1FX6S08H4000045,quality,6.19,57.88,main road,184,0,0,0,0,0,0,47
2710,1G1RB6E41FU000027,aggressive,2.44,22.63,residential,94,1,0,0,0,0,0,33
782,1G1FX6S08H4000043,quality,3.84,29.92,residential,185,1,1,0,0,0,0,28
1563,1G1FX6S08H4000006,distracted,2.54,52.7,main road,166,1,1,1,0,0,0,40
1002,1G1RB6E41FU000034,distracted,5.6,83.16,highway,144,1,1,1,1,0,1,57
2714,1G1RB6E41FU000028,aggressive,4.99,59.15,highway,110,1,1,1,1,0,0,67
1843,1G1FX6S08H4000017,distracted,6.01,78.55,highway,98,1,1,1,1,0,0,64
2879,1G1RB6E41FU000034,aggressive,5.17,61.57,highway,81,1,1,1,0,0,0,68
438,1G1FX6S08H4000032,quality,7.17,90.94,highway,197,1,1,1,0,0,0,58
2979,1G1RB6E41FU000025,aggressive,3.61,57.38,highway,132,1,1,1,1,1,1,77
2256,1G1RB6E41FU000011,aggressive,1.86,44.49,main road,90,1,1,1,0,0,0,53
1696,1G1FX6S08H4000011,distracted,5.31,72.25,highway,141,1,1,1,0,0,0,54
1309,1G1RB6E41FU000046,distracted,5.09,79.94,highway,93,1,1,1,1,0,1,56
1270,1G1RB6E41FU000044,distracted,3.4,51.11,main road,133,1,1,1,0,0,1,38
2233,1G1RB6E41FU000009,aggressive,2.69,18.39,residential,92,1,1,0,0,0,0,33
2210,1G1RB6E41FU000009,aggressive,0.9,19.54,residential,67,1,0,0,0,0,0,36
230,1G1FX6S08H4000025,quality,4.16,34.63,residential,180,0,0,0,0,0,0,25
852,1G1FX6S08H4000046,quality,3.72,27.11,residential,182,1,1,0,0,0,0,25
172,1G1FX6S08H4000023,quality,7.46,92.46,highway,178,1,1,1,0,0,0,60
1225,1G1RB6E41FU000042,distracted,3.36,33.13,residential,127,0,0,0,0,0,1,20
903,1G1FX6S08H4000047,quality,7.38,90.65,highway,182,1,1,1,0,0,0,65
632,1G1FX6S08H4000038,quality,7.07,89.69,highway,190,1,1,1,0,0,0,61
2484,1G1RB6E41FU000019,aggressive,5.52,61.88,highway,124,1,1,1,1,0,0,76
2037,1G1RB6E41FU000002,aggressive,2.88,44.83,main road,91,1,1,1,0,0,0,56
2621,1G1RB6E41FU000024,aggressive,1.66,20.98,residential,73,1,1,1,0,0,0,34
409,1G1FX6S08H4000031,quality,4.05,24.32,residential,172,0,0,0,0,0,0,24
1526,1G1FX6S08H4000004,distracted,3.35,30.28,residential,126,1,0,0,0,0,0,19
1949,1G1FX6S08H4000005,distracted,5.51,81.5,highway,161,1,1,1,1,0,1,56
2697,1G1RB6E41FU000027,aggressive,2.14,19.28,residential,143,1,1,1,0,0,0,36
2353,1G1RB6E41FU000014,aggressive,1.69,44.7,main road,98,1,1,1,0,0,0,50
2633,1G1RB6E41FU000024,aggressive,2.82,18.44,residential,82,1,0,0,0,0,0,34
2540,1G1RB6E41FU000021,aggressive,2.07,21.28,residential,106,1,1,1,1,0,0,34
814,1G1FX6S08H4000044,quality,6.8,86.41,highway,186,1,1,1,0,0,0,61
302,1G1FX6S08H4000027,quality,4.33,59.19,main road,169,0,0,0,0,0,0,45
1517,1G1FX6S08H4000004,distracted,3.49,32.84,residential,124,1,1,1,0,0,0,25
636,1G1FX6S08H4000038,quality,8.08,86.8,highway,153,1,1,1,0,0,0,64
2530,1G1RB6E41FU000021,aggressive,2.37,19.97,residential,116,1,1,1,0,0,0,30
346,1G1FX6S08H4000029,quality,8.43,89,highway,197,1,1,1,0,0,0,58
1840,1G1FX6S08H4000017,distracted,5.57,72.44,highway,138,1,1,1,1,0,0,56
2330,1G1RB6E41FU000013,aggressive,7.12,57.07,highway,134,1,1,1,1,0,0,74
1655,1G1FX6S08H4000010,distracted,3.02,28.45,residential,142,0,0,0,0,0,0,21
600,1G1FX6S08H4000037,quality,4,29.06,residential,146,1,0,0,0,0,0,24
2222,1G1RB6E41FU000009,aggressive,2.63,18.01,residential,90,0,0,0,0,0,0,35
1479,1G1FX6S08H4000003,distracted,4.09,52.7,main road,135,1,1,0,0,0,0,39
390,1G1FX6S08H4000030,quality,5.6,59.51,main road,174,1,0,0,0,0,0,46
2844,1G1RB6E41FU000032,aggressive,2.03,45.63,main road,124,1,1,1,1,0,0,54
1724,1G1FX6S08H4000012,distracted,3.85,53.87,main road,98,1,1,1,0,0,0,40
157,1G1FX6S08H4000022,quality,4.09,31.36,residential,224,0,0,0,0,0,0,26
2980,1G1RB6E41FU000028,aggressive,4.68,55.42,highway,91,1,1,1,1,1,1,70
1458,1G1FX6S08H4000002,distracted,5.69,73.77,highway,119,1,1,1,1,0,0,56
712,1G1FX6S08H4000041,quality,7.93,91.83,highway,190,1,1,1,0,0,0,61
1615,1G1FX6S08H4000008,distracted,5.35,75.56,highway,141,1,1,1,1,0,0,56
1536,1G1FX6S08H4000005,distracted,5.73,72.21,highway,154,1,1,1,1,0,0,57
387,1G1FX6S08H4000030,quality,5.52,61.56,main road,179,0,0,0,0,0,0,43
1372,1G1RB6E41FU000048,distracted,3.4,27.98,residential,127,1,1,0,0,0,0,23
2389,1G1RB6E41FU000015,aggressive,1.87,17.3,residential,139,1,0,0,0,0,0,33
889,1G1FX6S08H4000047,quality,7.73,92.57,highway,202,1,1,1,0,0,0,63
2223,1G1RB6E41FU000009,aggressive,2.33,25.31,residential,126,0,0,0,0,0,0,33
2098,1G1RB6E41FU000005,aggressive,1.92,42.89,main road,101,1,1,1,0,0,0,51
953,1G1FX6S08H4000049,quality,3.91,33.28,residential,194,1,1,1,0,0,0,23
2882,1G1RB6E41FU000034,aggressive,5.49,63.04,highway,83,1,1,1,1,0,0,69
76,1G1FX6S08H4000020,quality,7.64,86.96,highway,150,1,1,1,0,0,0,61
2502,1G1RB6E41FU000020,aggressive,2.54,44.81,main road,82,1,1,1,0,0,0,55
2231,1G1RB6E41FU000009,aggressive,0.9,20.46,residential,111,0,0,0,0,0,0,29
1979,1G1FX6S08H4000011,distracted,5.51,69.85,highway,110,1,1,1,1,1,1,54
1791,1G1FX6S08H4000015,distracted,3.78,54.97,main road,158,1,1,1,0,0,0,41
248,1G1FX6S08H4000025,quality,3.83,34.99,residential,155,1,1,0,0,0,0,26
139,1G1FX6S08H4000022,quality,4.04,29.46,residential,180,1,1,0,0,0,0,23
891,1G1FX6S08H4000047,quality,8.08,93.49,highway,174,1,1,1,0,0,0,64
47,1G1FX6S08H4000019,quality,4.08,27.03,residential,199,1,0,0,0,0,0,25
1164,1G1RB6E41FU000040,distracted,5.74,74.7,highway,152,1,1,1,1,0,1,55
1808,1G1FX6S08H4000016,distracted,3.35,35.36,residential,149,1,0,0,0,0,0,23
243,1G1FX6S08H4000025,quality,3.47,25.88,residential,189,1,1,1,0,0,0,27
27,1G1FX6S08H4000018,quality,5.23,58.83,main road,153,0,0,0,0,0,0,46
1861,1G1RB6E41FU000037,distracted,5.24,74.31,highway,148,1,1,1,1,0,1,64
1467,1G1FX6S08H4000002,distracted,5.57,82.33,highway,119,1,1,1,1,0,0,56
1427,1G1FX6S08H4000001,distracted,3.89,29.73,residential,156,1,1,0,0,0,0,21
356,1G1FX6S08H4000029,quality,7.06,89.75,highway,170,1,1,1,0,0,0,61
126,1G1FX6S08H4000021,quality,6.62,63.29,main road,202,1,0,0,0,0,0,45
578,1G1FX6S08H4000037,quality,3.8,24.58,residential,157,1,0,0,0,0,0,24
687,1G1FX6S08H4000040,quality,4.12,34.73,residential,161,1,0,0,0,0,0,22
1520,1G1FX6S08H4000004,distracted,3.26,28.39,residential,88,1,0,0,0,0,0,22
505,1G1FX6S08H4000034,quality,3.9,27.31,residential,197,0,0,0,0,0,0,23
170,1G1FX6S08H4000023,quality,6.55,87.83,highway,202,1,1,1,0,0,0,63
1421,1G1RB6E41FU000050,distracted,3.49,52.97,main road,127,1,1,0,0,0,0,40
579,1G1FX6S08H4000037,quality,3.87,30.32,residential,178,0,0,0,0,0,0,27
2392,1G1RB6E41FU000015,aggressive,1.86,18.92,residential,102,1,1,1,0,0,0,32
2387,1G1RB6E41FU000015,aggressive,1.84,19.61,residential,101,1,0,0,0,0,0,34
2263,1G1RB6E41FU000011,aggressive,2.95,46.34,main road,137,1,1,1,0,0,0,56
1962,1G1FX6S08H4000008,distracted,5.31,79.63,highway,149,1,1,1,1,1,1,61
1982,1G1FX6S08H4000014,distracted,5.46,67.44,highway,148,1,1,1,1,0,1,53
1104,1G1RB6E41FU000038,distracted,3.29,57.8,main road,153,1,0,0,0,0,1,44
911,1G1FX6S08H4000048,quality,6.85,62.54,main road,184,0,0,0,0,0,0,50
1739,1G1FX6S08H4000013,distracted,3.38,31.02,residential,126,1,1,0,0,0,0,23
407,1G1FX6S08H4000031,quality,4.18,30.78,residential,149,1,1,0,0,0,0,28
2408,1G1RB6E41FU000016,aggressive,6.21,56.96,highway,99,1,1,1,1,0,0,71
654,1G1FX6S08H4000039,quality,4.62,61.61,main road,173,0,0,0,0,0,0,47
1838,1G1FX6S08H4000017,distracted,5.58,77.48,highway,159,1,1,1,1,0,0,48
214,1G1FX6S08H4000024,quality,5.8,53.88,main road,184,0,0,0,0,0,0,48
1815,1G1FX6S08H4000016,distracted,3.06,27.72,residential,162,0,0,0,0,0,0,22
1202,1G1RB6E41FU000042,distracted,3.44,32.8,residential,123,1,1,1,0,0,1,22
557,1G1FX6S08H4000036,quality,6.36,55.18,main road,184,1,0,0,0,0,0,46
881,1G1FX6S08H4000047,quality,7.43,97.72,highway,176,1,1,1,0,0,0,58
2229,1G1RB6E41FU000009,aggressive,2.14,21.18,residential,82,1,0,0,0,0,0,35
2557,1G1RB6E41FU000022,aggressive,4.05,59.04,highway,140,1,1,1,1,0,0,67
1079,1G1RB6E41FU000037,distracted,5.34,77.81,highway,110,1,1,1,1,0,1,57
2471,1G1RB6E41FU000018,aggressive,2.96,17.21,residential,98,1,0,0,0,0,0,36
182,1G1FX6S08H4000023,quality,8.54,88.5,highway,153,1,1,1,0,0,0,58
698,1G1FX6S08H4000041,quality,7.48,91.16,highway,193,1,1,1,0,0,0,63
1715,1G1FX6S08H4000012,distracted,4.34,57.99,main road,111,1,1,1,0,0,0,39
1404,1G1RB6E41FU000050,distracted,3.62,50.34,main road,177,1,1,1,0,0,0,37
188,1G1FX6S08H4000023,quality,7.37,86.49,highway,162,1,1,1,0,0,0,63
1066,1G1RB6E41FU000036,distracted,3.54,31.33,residential,138,0,0,0,0,0,1,23
2328,1G1RB6E41FU000013,aggressive,4.03,60.4,highway,85,1,1,1,1,0,0,71
1108,1G1RB6E41FU000038,distracted,4.03,54.28,main road,137,1,1,0,0,0,1,43
111,1G1FX6S08H4000021,quality,6.05,57.35,main road,200,0,0,0,0,0,0,50
1040,1G1RB6E41FU000035,distracted,4.26,60.95,main road,165,1,1,1,0,0,1,40
1183,1G1RB6E41FU000041,distracted,4.01,58.26,main road,156,1,0,0,0,0,1,39
1771,1G1FX6S08H4000014,distracted,5.24,79.62,highway,128,1,1,1,0,0,0,62
2091,1G1RB6E41FU000004,aggressive,6.8,58.34,highway,92,1,1,1,1,0,0,72
1601,1G1FX6S08H4000007,distracted,3.38,35.8,residential,157,0,0,0,0,0,0,23
2132,1G1RB6E41FU000006,aggressive,2.48,18.87,residential,109,0,0,0,0,0,0,33
675,1G1FX6S08H4000040,quality,3.83,26.78,residential,178,0,0,0,0,0,0,23
947,1G1FX6S08H4000049,quality,3.75,31.34,residential,200,0,0,0,0,0,0,27
1829,1G1FX6S08H4000016,distracted,3.27,33.79,residential,165,0,0,0,0,0,0,24
2044,1G1RB6E41FU000002,aggressive,2.42,44.46,main road,56,1,1,1,1,0,0,57
2588,1G1RB6E41FU000023,aggressive,2.45,38.87,main road,87,1,1,1,1,0,0,47
99,1G1FX6S08H4000020,quality,8.26,89.12,highway,187,1,1,1,0,0,0,61
1489,1G1FX6S08H4000003,distracted,3.55,55.83,main road,147,1,1,1,0,0,0,39
2407,1G1RB6E41FU000016,aggressive,5.02,56.5,highway,123,1,1,1,1,0,0,72
1897,1G1RB6E41FU000046,distracted,5.44,75.36,highway,131,1,1,1,1,0,1,60
1881,1G1RB6E41FU000040,distracted,5.76,80.97,highway,165,1,1,1,1,0,1,60
110,1G1FX6S08H4000021,quality,6.45,59.23,main road,218,0,0,0,0,0,0,49
380,1G1FX6S08H4000030,quality,5.52,58.38,main road,160,1,0,0,0,0,0,50
2336,1G1RB6E41FU000013,aggressive,5.55,58.71,highway,91,1,1,1,1,0,0,71
1990,1G1FX6S08H4000014,distracted,5.11,77.62,highway,103,1,1,1,1,0,1,59
525,1G1FX6S08H4000035,quality,7.28,87.15,highway,204,1,1,1,0,0,0,58
1170,1G1RB6E41FU000041,distracted,3.7,51.58,main road,155,1,1,1,0,0,1,39
2425,1G1RB6E41FU000017,aggressive,2.27,46.71,main road,104,1,1,1,0,0,0,55
867,1G1FX6S08H4000046,quality,3.77,27.19,residential,187,1,1,0,0,0,0,31
1168,1G1RB6E41FU000041,distracted,3.87,54.93,main road,147,1,0,0,0,0,1,42
2677,1G1RB6E41FU000026,aggressive,2.59,47.17,main road,78,1,1,1,0,0,0,62
730,1G1FX6S08H4000042,quality,5.45,59.82,main road,162,0,0,0,0,0,0,49
1863,1G1RB6E41FU000037,distracted,5.15,80.27,highway,107,1,1,1,1,0,1,52
1799,1G1FX6S08H4000015,distracted,4.98,55.68,main road,125,1,0,0,0,0,0,39
59,1G1FX6S08H4000019,quality,4.6,30.79,residential,184,0,0,0,0,0,0,30
6,1G1FX6S08H4000017,quality,8.17,91.34,highway,167,1,1,1,0,0,0,63
519,1G1FX6S08H4000035,quality,7.44,90.67,highway,192,1,1,1,0,0,0,58
2376,1G1RB6E41FU000015,aggressive,2.43,17.14,residential,93,1,1,1,1,0,0,33
226,1G1FX6S08H4000025,quality,4.11,27.84,residential,176,1,0,0,0,0,0,28
2377,1G1RB6E41FU000015,aggressive,2.08,17.24,residential,114,0,0,0,0,0,0,34
1353,1G1RB6E41FU000048,distracted,3.09,31.78,residential,113,1,1,0,0,0,0,19
2820,1G1RB6E41FU000032,aggressive,1.99,43.64,main road,95,1,1,1,0,0,0,53
2349,1G1RB6E41FU000014,aggressive,2.55,40.3,main road,109,1,1,1,0,0,0,54
1197,1G1RB6E41FU000042,distracted,3.28,24,residential,143,0,0,0,0,0,1,19
2964,1G1RB6E41FU000022,aggressive,5.78,61.35,highway,118,1,1,1,1,1,1,72
2108,1G1RB6E41FU000005,aggressive,2.55,48.91,main road,100,1,1,1,1,0,0,55
211,1G1FX6S08H4000024,quality,5.75,61.04,main road,206,0,0,0,0,0,0,48
285,1G1FX6S08H4000027,quality,6.39,54.38,main road,197,1,1,0,0,0,0,43
923,1G1FX6S08H4000048,quality,6.21,64.34,main road,208,0,0,0,0,0,0,45
1968,1G1FX6S08H4000008,distracted,5.46,78.7,highway,152,1,1,1,1,0,1,55
142,1G1FX6S08H4000022,quality,3.77,26.35,residential,158,1,0,0,0,0,0,25
588,1G1FX6S08H4000037,quality,4.04,33.79,residential,154,1,0,0,0,0,0,23
2180,1G1RB6E41FU000008,aggressive,2.47,44.5,main road,90,1,1,1,0,0,0,56
1690,1G1FX6S08H4000011,distracted,5.41,83.91,highway,116,1,1,1,0,0,0,55
1508,1G1FX6S08H4000004,distracted,3.29,27.38,residential,163,1,0,0,0,0,0,17
1550,1G1FX6S08H4000006,distracted,2.61,53.36,main road,89,1,1,1,0,0,0,37
2067,1G1RB6E41FU000003,aggressive,2.09,23.74,residential,43,0,0,0,0,0,0,33
701,1G1FX6S08H4000041,quality,8.13,87.72,highway,186,1,1,1,0,0,0,64
220,1G1FX6S08H4000025,quality,4.22,28.26,residential,185,0,0,0,0,0,0,25
2445,1G1RB6E41FU000018,aggressive,2.28,24.42,residential,124,1,1,0,0,0,0,31
1652,1G1FX6S08H4000010,distracted,3.27,22.53,residential,113,0,0,0,0,0,0,25
2787,1G1RB6E41FU000030,aggressive,1.88,18.16,residential,95,0,0,0,0,0,0,31
2418,1G1RB6E41FU000017,aggressive,2.27,47.28,main road,120,1,1,1,1,0,0,54
948,1G1FX6S08H4000049,quality,4.16,30.68,residential,197,1,0,0,0,0,0,24
1954,1G1FX6S08H4000005,distracted,5.76,76.44,highway,184,1,1,1,1,1,1,56
2946,1G1RB6E41FU000016,aggressive,4.7,56.58,highway,102,1,1,1,1,1,1,70
809,1G1FX6S08H4000044,quality,8.17,89.75,highway,176,1,1,1,0,0,0,59
1213,1G1RB6E41FU000042,distracted,3.14,31.78,residential,147,0,0,0,0,0,1,23
762,1G1FX6S08H4000043,quality,4.18,29.67,residential,196,0,0,0,0,0,0,22
683,1G1FX6S08H4000040,quality,4.03,28.44,residential,149,1,0,0,0,0,0,25
1452,1G1FX6S08H4000001,distracted,3.16,29.47,residential,136,0,0,0,0,0,0,22
1314,1G1RB6E41FU000046,distracted,5.08,73.54,highway,110,1,1,1,1,0,1,58
1019,1G1RB6E41FU000035,distracted,4.26,61.57,main road,135,1,0,0,0,0,1,42
376,1G1FX6S08H4000030,quality,6.09,60.94,main road,177,0,0,0,0,0,0,45
1617,1G1FX6S08H4000008,distracted,5.67,78.24,highway,144,1,1,1,1,0,0,59
2391,1G1RB6E41FU000015,aggressive,2.06,22.74,residential,101,0,0,0,0,0,0,37
1806,1G1FX6S08H4000015,distracted,4.76,53.07,main road,140,1,0,0,0,0,0,40
2574,1G1RB6E41FU000022,aggressive,5.77,55.47,highway,84,1,1,1,1,0,0,69
1511,1G1FX6S08H4000004,distracted,3.03,25.85,residential,142,1,0,0,0,0,0,17
2606,1G1RB6E41FU000024,aggressive,1.88,21.4,residential,138,0,0,0,0,0,0,33
2908,1G1RB6E41FU000005,aggressive,2.95,44.03,main road,50,1,1,1,1,1,1,54
454,1G1FX6S08H4000032,quality,8.35,88.88,highway,175,1,1,1,0,0,0,62
1025,1G1RB6E41FU000035,distracted,3.83,60.03,main road,115,1,1,0,0,0,1,39
1447,1G1FX6S08H4000001,distracted,3,28.51,residential,117,0,0,0,0,0,0,24
1129,1G1RB6E41FU000039,distracted,3.15,32.71,residential,137,0,0,0,0,0,1,23
717,1G1FX6S08H4000041,quality,7.56,91.76,highway,169,1,1,1,0,0,0,60
2624,1G1RB6E41FU000024,aggressive,2.11,22.38,residential,106,1,1,0,0,0,0,34
1761,1G1FX6S08H4000014,distracted,5.39,77.03,highway,126,1,1,1,0,0,0,54
1907,1G1RB6E41FU000046,distracted,5.51,80.56,highway,113,1,1,1,1,0,1,56
1440,1G1FX6S08H4000001,distracted,3.16,28.82,residential,126,1,1,1,0,0,0,20
2467,1G1RB6E41FU000018,aggressive,2.17,15.67,residential,105,1,1,1,0,0,0,29
2507,1G1RB6E41FU000020,aggressive,2.59,40.69,main road,103,1,1,1,0,0,0,50
40,1G1FX6S08H4000018,quality,6.14,62.7,main road,189,0,0,0,0,0,0,46
1674,1G1FX6S08H4000010,distracted,3.3,30.32,residential,82,0,0,0,0,0,0,21
517,1G1FX6S08H4000034,quality,4.25,33.51,residential,181,1,0,0,0,0,0,25
2996,1G1RB6E41FU000031,aggressive,5.77,60.3,highway,93,1,1,1,1,1,1,67
18,1G1FX6S08H4000018,quality,5.87,57.91,main road,164,1,0,0,0,0,0,47
1642,1G1FX6S08H4000009,distracted,3.74,58.29,main road,111,1,0,0,0,0,0,40
1399,1G1RB6E41FU000050,distracted,3.94,55.81,main road,109,1,1,1,0,0,0,40
965,1G1FX6S08H4000050,quality,7.54,85.34,highway,188,1,1,1,0,0,0,63
2465,1G1RB6E41FU000018,aggressive,2.21,23.57,residential,116,1,1,0,0,0,0,34
